회원번호,회원상태,성별,나이,결혼,구독여부,총구매액,가루,건강일반,건어물,견과,과실주,과일,과일채소,과자,기름/식초,김장채소,김치,꿀,냉동수산,닭/오리,돼지,두부/유부,떡,말린나물/건재,멥쌀,밀가공,밑반찬,버섯,보리/혼합곡,빵,뿌리채소,생물수산,생활용품,섬유,세제/세안,소,소금,소스/기타양념,손질한채소,수산가공,식기/편백,식사대용,쌈채소류,알,양념채소,어묵/묵,열매채소,유색미/발아미,유제품,육가공,음료,잎/줄기채소,장,잼/병조림/기타,전통주,절임/장아찌,중량(정육),즉석조리,차,찹쌀,콩/화본/깨,콩나물,해조,홍삼/녹용,화장품
929698240,True,여,43,기혼,False,103283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0
929766912,True,남,30,미혼,True,349093,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,2,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
929846720,True,여,57,기혼,False,612329,2,0,0,0,0,1,0,0,1,0,0,0,0,2,7,13,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,1,0,0,0,0,0,5,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
929941376,True,여,31,불명,0,1091117,1,0,1,0,0,4,1,8,1,0,3,0,0,0,0,4,8,0,0,8,4,1,0,7,0,0,2,0,4,0,0,1,0,1,0,4,2,2,2,0,6,0,5,1,13,2,0,0,0,1,0,0,0,0,0,1,0,0,5
930086144,True,여,27,기혼,False,343920,0,0,1,1,0,3,1,1,0,0,0,0,1,0,0,2,0,2,0,1,6,2,0,3,1,1,1,0,1,0,0,2,0,1,0,0,2,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
930383104,True,여,35,미혼,True,1813330,1,0,6,5,0,0,0,7,5,0,0,2,11,0,0,3,1,1,5,4,3,5,0,0,2,0,7,0,8,1,2,3,0,3,0,1,0,3,3,0,0,1,3,1,9,1,0,0,4,0,0,0,0,1,5,2,3,0,0
930518592,True,여,43,미혼,False,1609797,3,1,3,0,0,1,9,1,0,0,0,0,3,1,2,29,2,7,2,6,1,13,0,2,5,0,0,0,2,1,0,0,0,0,0,0,7,16,18,4,20,0,0,0,2,32,1,0,0,0,1,0,0,2,0,20,7,0,0
930546432,True,여,30,미혼,0,70833,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
930611392,True,여,33,기혼,False,264095,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,3,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
930635520,True,여,52,기혼,False,104717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
930791424,True,여,55,기혼,0,73322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930900928,True,여,35,기혼,False,23356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930952896,True,여,38,미혼,False,705344,1,0,0,1,0,2,2,5,0,0,0,0,1,1,2,4,0,0,0,0,0,4,0,2,0,0,6,0,1,4,0,1,0,2,0,2,1,1,3,3,7,0,3,3,1,1,1,1,0,0,0,1,0,0,0,2,1,0,1
931021568,True,여,54,미혼,False,32544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
931067968,True,여,30,기혼,0,3445676,2,0,0,0,0,5,3,18,1,0,3,0,0,0,20,32,13,0,8,9,12,0,0,12,3,1,4,0,2,0,0,7,0,0,0,2,6,22,8,3,11,0,9,16,43,18,3,0,0,2,1,2,1,0,0,3,2,0,6
931273984,True,여,36,기혼,0,767807,0,3,1,1,0,4,1,1,0,0,0,0,4,2,0,11,0,0,0,3,5,7,0,1,2,1,0,0,0,0,0,0,0,3,0,1,2,0,3,2,3,0,0,1,14,4,0,1,0,1,5,0,0,0,0,3,3,0,0
931329664,True,남,29,기혼,True,11199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931615488,True,여,55,기혼,0,70259,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931810368,True,여,30,기혼,False,33981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
931838208,True,여,53,미혼,False,387012,2,0,0,0,0,0,0,1,2,0,1,0,0,2,1,8,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,5,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
931923584,True,여,31,불명,False,185415,0,0,0,0,0,0,0,15,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
932047936,True,여,42,미혼,False,31587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932073920,True,여,42,기혼,False,3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
932214976,True,남,33,기혼,False,220692,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
932240960,True,여,35,기혼,0,15124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
932517504,True,여,29,기혼,False,203215,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2
932562048,True,여,36,기혼,False,179379,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
932571328,True,여,35,미혼,False,29290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932680832,True,여,51,기혼,0,1214482,1,3,0,0,0,1,4,3,2,0,0,0,0,0,4,6,3,0,2,7,8,2,1,9,1,1,6,0,2,1,0,1,0,1,0,0,2,4,4,1,4,0,2,3,0,1,3,0,1,0,0,0,0,1,0,1,1,0,1
932734656,True,여,41,불명,False,31397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
932768064,True,남,45,불명,False,469700,1,0,1,1,0,3,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0
932836736,True,여,33,불명,False,528093,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,8,0,0,0,0,1,0,0,1,0,1,0,0,0,0
932857152,True,여,48,불명,0,178327,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
932968512,True,여,28,미혼,False,51689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933089152,True,여,33,불명,True,797354,0,0,2,0,0,7,2,1,1,0,2,0,7,0,0,8,1,0,1,0,0,4,0,0,3,0,1,0,1,0,0,0,0,0,0,1,1,5,4,0,3,1,2,1,2,3,0,0,0,0,0,0,1,0,0,6,0,0,0
933094720,True,여,31,미혼,False,2972704,0,0,8,0,0,8,7,10,2,0,0,0,5,8,9,29,9,0,14,2,13,7,0,14,3,0,1,0,1,23,0,1,0,3,0,2,2,17,7,2,19,0,30,4,6,10,0,0,0,2,0,1,1,1,0,4,6,0,2
933269184,True,여,30,미혼,False,57432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933933632,True,여,37,미혼,0,419925,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,8,1,0,0,1,4,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,6,6,0,0,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,7,1,0,0
933996736,True,여,65,기혼,False,57144,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
934000448,True,여,53,기혼,False,2083155,3,0,3,0,0,2,0,25,4,0,0,0,7,2,3,5,6,3,0,3,3,2,0,12,3,1,0,0,0,0,0,3,0,3,0,7,1,18,9,3,10,0,4,11,21,10,0,7,0,2,1,0,1,0,0,0,1,0,0
934037568,True,여,48,미혼,True,951752,2,2,3,1,0,2,0,3,0,0,0,1,2,4,1,9,1,0,0,4,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,5,13,1,0,2,3,2,9,3,0,0,0,0,0,0,0,0,9,0,0,1
934408768,True,여,36,미혼,False,140806,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
934804096,True,여,64,미혼,False,357519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
934805952,True,여,56,기혼,0,94190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934919168,True,여,36,미혼,False,6323490,6,0,7,4,0,15,14,10,13,0,0,2,18,1,1,27,6,5,6,15,5,3,0,2,7,11,0,0,4,0,0,11,1,10,0,5,13,21,40,3,18,0,1,12,4,20,0,2,0,2,33,1,0,1,1,14,9,0,1
934926592,True,여,36,미혼,0,9955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934982272,True,여,30,기혼,0,80118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935006400,True,여,36,기혼,True,751500,10,0,0,0,0,0,0,8,0,0,0,0,2,0,0,4,1,2,0,2,1,0,1,0,14,1,0,0,1,0,1,3,0,1,0,0,5,0,8,2,2,0,0,1,0,5,3,0,0,9,0,0,0,0,0,7,1,0,0
935431424,True,여,58,불명,False,195559,3,0,0,0,0,0,2,1,1,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0
935661568,True,여,36,미혼,0,811192,0,0,4,1,0,0,2,5,0,0,0,0,2,2,1,6,4,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,12,0,2,0,1,5,0,5,7,0,1,0,0,0,0,0,0,0,5,1,0,1
935889856,True,여,26,불명,0,78108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
935991936,True,여,28,기혼,False,10625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935999360,True,여,55,기혼,False,969265,1,0,1,0,0,0,0,6,0,0,0,0,0,2,1,15,0,0,3,1,0,0,0,0,4,1,0,0,2,0,0,1,0,0,0,0,2,10,7,0,7,0,1,4,3,17,0,3,0,0,0,0,1,0,1,1,1,0,0
936042048,True,여,40,미혼,False,7075630,8,16,3,1,1,13,13,36,5,0,1,0,3,11,7,30,21,3,8,22,2,11,9,48,14,0,6,0,1,1,0,7,1,1,0,15,12,54,14,14,33,0,40,23,20,41,8,6,1,5,11,0,0,3,6,7,6,0,0
936145984,True,여,63,미혼,False,945332,2,0,7,0,0,0,0,0,2,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,0,6,0,0
936196096,True,여,35,기혼,0,1315006,4,0,0,2,0,4,4,4,1,0,0,0,0,0,2,15,0,2,6,0,1,14,1,2,4,0,1,0,0,1,0,2,1,2,0,1,1,6,12,0,26,0,2,2,0,8,1,0,0,0,0,0,1,1,1,3,1,0,0
936205376,True,여,49,기혼,False,148079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
936376128,True,여,35,불명,False,145879,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
936411392,True,여,27,기혼,False,2265057,4,0,7,0,0,0,1,8,4,0,0,0,1,2,2,10,0,1,4,9,1,3,0,0,1,1,0,0,0,9,0,3,0,0,0,1,3,8,2,2,0,1,9,1,10,6,2,0,0,0,0,0,4,0,3,7,5,0,2
936416960,True,여,51,미혼,False,551351,5,0,1,0,0,0,1,4,4,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
936506048,True,여,34,기혼,False,76290,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936530176,True,여,64,기혼,False,35992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
936539456,True,여,29,기혼,0,121373,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936611840,True,여,35,불명,0,295375,0,0,1,0,0,1,0,1,2,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0
936641536,True,여,27,기혼,0,30248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936658240,True,여,27,기혼,False,729333,2,0,3,0,0,1,1,2,0,0,0,0,0,0,1,9,1,1,0,3,1,0,0,1,2,0,0,0,0,2,0,0,0,3,0,4,1,5,0,2,1,0,5,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0
936693504,True,여,42,미혼,0,266182,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0
936723200,True,여,55,기혼,False,2734414,4,0,11,4,0,21,5,21,2,0,0,2,1,1,1,4,9,0,2,15,0,8,2,2,10,0,1,0,7,0,0,3,0,0,0,4,0,22,13,0,10,0,6,0,13,8,2,0,0,0,0,0,0,1,0,3,1,0,6
936801152,True,여,35,기혼,False,603329,1,0,3,0,0,0,0,2,4,0,0,0,4,1,3,3,0,1,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,5,0,0
937038720,True,여,50,미혼,0,347272,1,0,5,0,0,0,0,0,0,0,0,0,1,0,5,7,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
937092544,True,여,40,미혼,False,199100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
937107392,True,여,31,기혼,True,1903293,2,0,2,0,0,1,6,21,3,0,0,0,0,0,0,9,1,1,0,2,12,1,0,24,3,0,3,0,3,0,0,1,0,1,0,19,0,24,1,2,0,0,0,13,43,4,1,6,0,1,3,1,0,1,0,6,6,1,1
937376512,True,여,33,기혼,False,42692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
937963008,True,여,28,미혼,False,10146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938016832,True,여,34,기혼,False,69397,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
938154176,True,여,32,기혼,0,686417,0,0,1,0,0,2,1,3,1,0,0,0,0,2,2,0,5,1,1,0,0,0,0,3,0,1,1,0,1,2,0,0,0,0,0,3,0,6,1,1,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,3,0,0
938280384,True,여,30,기혼,0,2680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938553216,True,여,29,미혼,0,447263,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
938560640,True,여,27,불명,False,857022,1,1,1,0,0,0,0,28,1,0,0,1,0,0,0,1,0,0,1,8,2,0,0,8,3,0,2,0,0,0,0,0,0,0,0,6,0,4,0,2,1,0,2,4,5,1,0,2,0,3,0,0,0,0,1,0,1,0,2
938686848,True,여,30,기혼,False,85861,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
938811200,True,여,27,불명,False,503300,1,0,0,0,0,3,0,5,0,0,0,0,0,0,3,1,4,0,1,3,0,1,0,5,3,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,3,0,3,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
938963392,True,여,32,기혼,False,1468646,6,0,1,0,0,0,0,10,0,0,0,0,1,1,2,12,4,1,1,13,13,0,1,1,2,0,2,0,1,0,1,2,0,1,0,5,0,5,1,4,1,5,0,6,8,4,1,0,0,4,0,1,0,0,0,0,1,0,11
939167552,True,여,25,기혼,False,66143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
939178688,True,남,30,기혼,False,5750254,13,0,1,3,0,20,18,46,0,0,1,0,16,11,9,26,15,0,3,17,8,11,0,27,12,7,1,0,0,3,0,12,0,2,1,14,9,29,8,4,39,0,66,26,13,15,2,6,1,4,16,2,2,0,0,5,3,0,1
939239936,True,여,31,미혼,False,1683360,1,1,3,1,0,5,3,12,0,0,0,0,4,2,1,21,0,1,0,2,6,0,0,1,4,5,3,0,5,0,0,2,0,5,0,1,1,15,8,11,4,0,2,8,17,19,0,1,1,4,0,0,0,0,0,2,4,1,0
939548032,True,여,31,미혼,0,344094,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,8,1,2,1,0,0,0,2,1,0,2,1,0,1,0,0,1
939564736,True,여,32,미혼,False,7083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939915520,True,여,37,기혼,False,239876,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939939648,True,여,34,기혼,False,76288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
940231040,True,여,28,불명,False,14358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940232896,True,여,32,기혼,0,1248186,1,0,1,1,0,5,5,16,4,0,0,0,0,0,1,0,6,1,0,3,4,3,0,3,1,3,1,0,0,5,0,0,0,2,0,1,3,0,1,1,2,0,2,2,5,3,0,1,0,2,3,3,2,0,0,0,3,0,0
940321984,True,여,54,기혼,False,11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
940344256,True,여,35,기혼,False,179671,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
940375808,True,여,42,미혼,False,853254,2,0,3,1,0,0,0,11,2,0,0,0,4,0,0,5,4,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,3,0,2,0,0,0,3,0,0,0,0,0,3,4,0,0
940438912,True,여,45,불명,False,24122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940515008,True,여,39,불명,0,221687,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,0,0,0,0,0,1,0,0,3,2,2,0,0
940927040,True,여,35,미혼,False,58391,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941003136,True,여,41,기혼,False,18761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941201728,True,남,25,미혼,False,38288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
